Country,Year,Indicator,Subindicator_Type,subindex
Cuba,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.627
Cuba,2018,Economic_Participation_and_Opportunity_Subindex,Rank,97
Cuba,2018,Educational_Attainment_Subindex,Index,0.999
Cuba,2018,Educational_Attainment_Subindex,Rank,40
Cuba,2018,Health_and_Survival_Subindex,Index,0.975
Cuba,2018,Health_and_Survival_Subindex,Rank,77
Cuba,2018,Political_Empowerment_subindex,Index,0.396
Cuba,2018,Political_Empowerment_subindex,Rank,18
Cyprus,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.679
Cyprus,2018,Economic_Participation_and_Opportunity_Subindex,Rank,70
Cyprus,2018,Educational_Attainment_Subindex,Index,0.998
Cyprus,2018,Educational_Attainment_Subindex,Rank,48
Cyprus,2018,Health_and_Survival_Subindex,Index,0.967
Cyprus,2018,Health_and_Survival_Subindex,Rank,125
Cyprus,2018,Political_Empowerment_subindex,Index,0.092
Cyprus,2018,Political_Empowerment_subindex,Rank,120
Czech Republic,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.651
Czech Republic,2018,Economic_Participation_and_Opportunity_Subindex,Rank,87
Czech Republic,2018,Educational_Attainment_Subindex,Index,1
Czech Republic,2018,Educational_Attainment_Subindex,Rank,1
Czech Republic,2018,Health_and_Survival_Subindex,Index,0.98
Czech Republic,2018,Health_and_Survival_Subindex,Rank,1
Czech Republic,2018,Political_Empowerment_subindex,Index,0.14
Czech Republic,2018,Political_Empowerment_subindex,Rank,87
Germany,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.734
Germany,2018,Economic_Participation_and_Opportunity_Subindex,Rank,36
Germany,2018,Educational_Attainment_Subindex,Index,0.976
Germany,2018,Educational_Attainment_Subindex,Rank,97
Germany,2018,Health_and_Survival_Subindex,Index,0.973
Germany,2018,Health_and_Survival_Subindex,Rank,85
Germany,2018,Political_Empowerment_subindex,Index,0.418
Germany,2018,Political_Empowerment_subindex,Rank,12
Denmark,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.734
Denmark,2018,Economic_Participation_and_Opportunity_Subindex,Rank,38
Denmark,2018,Educational_Attainment_Subindex,Index,1
Denmark,2018,Educational_Attainment_Subindex,Rank,1
Denmark,2018,Health_and_Survival_Subindex,Index,0.971
Denmark,2018,Health_and_Survival_Subindex,Rank,100
Denmark,2018,Political_Empowerment_subindex,Index,0.406
Denmark,2018,Political_Empowerment_subindex,Rank,15
Dominican Republic,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.65
Dominican Republic,2018,Economic_Participation_and_Opportunity_Subindex,Rank,89
Dominican Republic,2018,Educational_Attainment_Subindex,Index,0.997
Dominican Republic,2018,Educational_Attainment_Subindex,Rank,54
Dominican Republic,2018,Health_and_Survival_Subindex,Index,0.98
Dominican Republic,2018,Health_and_Survival_Subindex,Rank,1
Dominican Republic,2018,Political_Empowerment_subindex,Index,0.179
Dominican Republic,2018,Political_Empowerment_subindex,Rank,69
Algeria,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.452
Algeria,2018,Economic_Participation_and_Opportunity_Subindex,Rank,132
Algeria,2018,Educational_Attainment_Subindex,Index,0.957
Algeria,2018,Educational_Attainment_Subindex,Rank,112
Algeria,2018,Health_and_Survival_Subindex,Index,0.962
Algeria,2018,Health_and_Survival_Subindex,Rank,137
Algeria,2018,Political_Empowerment_subindex,Index,0.145
Algeria,2018,Political_Empowerment_subindex,Rank,85
Ecuador,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.657
Ecuador,2018,Economic_Participation_and_Opportunity_Subindex,Rank,82
Ecuador,2018,Educational_Attainment_Subindex,Index,0.996
Ecuador,2018,Educational_Attainment_Subindex,Rank,59
Ecuador,2018,Health_and_Survival_Subindex,Index,0.978
Ecuador,2018,Health_and_Survival_Subindex,Rank,58
Ecuador,2018,Political_Empowerment_subindex,Index,0.283
Ecuador,2018,Political_Empowerment_subindex,Rank,35
Egypt,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.421
Egypt,2018,Economic_Participation_and_Opportunity_Subindex,Rank,139
Egypt,2018,Educational_Attainment_Subindex,Index,0.975
Egypt,2018,Educational_Attainment_Subindex,Rank,99
Egypt,2018,Health_and_Survival_Subindex,Index,0.974
Egypt,2018,Health_and_Survival_Subindex,Rank,84
Egypt,2018,Political_Empowerment_subindex,Index,0.087
Egypt,2018,Political_Empowerment_subindex,Rank,122
Spain,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.66
Spain,2018,Economic_Participation_and_Opportunity_Subindex,Rank,80
Spain,2018,Educational_Attainment_Subindex,Index,0.998
Spain,2018,Educational_Attainment_Subindex,Rank,47
Spain,2018,Health_and_Survival_Subindex,Index,0.972
Spain,2018,Health_and_Survival_Subindex,Rank,93
Spain,2018,Political_Empowerment_subindex,Index,0.354
Spain,2018,Political_Empowerment_subindex,Rank,24
Estonia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.729
Estonia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,42
Estonia,2018,Educational_Attainment_Subindex,Index,1
Estonia,2018,Educational_Attainment_Subindex,Rank,1
Estonia,2018,Health_and_Survival_Subindex,Index,0.979
Estonia,2018,Health_and_Survival_Subindex,Rank,42
Estonia,2018,Political_Empowerment_subindex,Index,0.228
Estonia,2018,Political_Empowerment_subindex,Rank,51
Ethiopia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.606
Ethiopia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,111
Ethiopia,2018,Educational_Attainment_Subindex,Index,0.819
Ethiopia,2018,Educational_Attainment_Subindex,Rank,137
Ethiopia,2018,Health_and_Survival_Subindex,Index,0.976
Ethiopia,2018,Health_and_Survival_Subindex,Rank,66
Ethiopia,2018,Political_Empowerment_subindex,Index,0.223
Ethiopia,2018,Political_Empowerment_subindex,Rank,52
Finland,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.786
Finland,2018,Economic_Participation_and_Opportunity_Subindex,Rank,17
Finland,2018,Educational_Attainment_Subindex,Index,1
Finland,2018,Educational_Attainment_Subindex,Rank,1
Finland,2018,Health_and_Survival_Subindex,Index,0.977
Finland,2018,Health_and_Survival_Subindex,Rank,60
Finland,2018,Political_Empowerment_subindex,Index,0.519
Finland,2018,Political_Empowerment_subindex,Rank,6
Fiji,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.603
Fiji,2018,Economic_Participation_and_Opportunity_Subindex,Rank,112
Fiji,2018,Educational_Attainment_Subindex,Index,0.991
Fiji,2018,Educational_Attainment_Subindex,Rank,76
Fiji,2018,Health_and_Survival_Subindex,Index,0.979
Fiji,2018,Health_and_Survival_Subindex,Rank,42
Fiji,2018,Political_Empowerment_subindex,Index,0.104
Fiji,2018,Political_Empowerment_subindex,Rank,107
France,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.685
France,2018,Economic_Participation_and_Opportunity_Subindex,Rank,63
France,2018,Educational_Attainment_Subindex,Index,1
France,2018,Educational_Attainment_Subindex,Rank,1
France,2018,Health_and_Survival_Subindex,Index,0.974
France,2018,Health_and_Survival_Subindex,Rank,78
France,2018,Political_Empowerment_subindex,Index,0.458
France,2018,Political_Empowerment_subindex,Rank,10
United Kingdom,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.705
United Kingdom,2018,Economic_Participation_and_Opportunity_Subindex,Rank,52
United Kingdom,2018,Educational_Attainment_Subindex,Index,0.999
United Kingdom,2018,Educational_Attainment_Subindex,Rank,38
United Kingdom,2018,Health_and_Survival_Subindex,Index,0.97
United Kingdom,2018,Health_and_Survival_Subindex,Rank,110
United Kingdom,2018,Political_Empowerment_subindex,Index,0.421
United Kingdom,2018,Political_Empowerment_subindex,Rank,11
Georgia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.654
Georgia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,85
Georgia,2018,Educational_Attainment_Subindex,Index,0.996
Georgia,2018,Educational_Attainment_Subindex,Rank,60
Georgia,2018,Health_and_Survival_Subindex,Index,0.967
Georgia,2018,Health_and_Survival_Subindex,Rank,123
Georgia,2018,Political_Empowerment_subindex,Index,0.093
Georgia,2018,Political_Empowerment_subindex,Rank,119
Ghana,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.753
Ghana,2018,Economic_Participation_and_Opportunity_Subindex,Rank,25
Ghana,2018,Educational_Attainment_Subindex,Index,0.935
Ghana,2018,Educational_Attainment_Subindex,Rank,120
Ghana,2018,Health_and_Survival_Subindex,Index,0.968
Ghana,2018,Health_and_Survival_Subindex,Rank,119
Ghana,2018,Political_Empowerment_subindex,Index,0.097
Ghana,2018,Political_Empowerment_subindex,Rank,117
Guinea,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.82
Guinea,2018,Economic_Participation_and_Opportunity_Subindex,Rank,7
Guinea,2018,Educational_Attainment_Subindex,Index,0.682
Guinea,2018,Educational_Attainment_Subindex,Rank,147
Guinea,2018,Health_and_Survival_Subindex,Index,0.962
Guinea,2018,Health_and_Survival_Subindex,Rank,138
Guinea,2018,Political_Empowerment_subindex,Index,0.162
Guinea,2018,Political_Empowerment_subindex,Rank,80
Gambia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.598
Gambia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,116
Gambia,2018,Educational_Attainment_Subindex,Index,0.896
Gambia,2018,Educational_Attainment_Subindex,Rank,129
Gambia,2018,Health_and_Survival_Subindex,Index,0.97
Gambia,2018,Health_and_Survival_Subindex,Rank,112
Gambia,2018,Political_Empowerment_subindex,Index,0.106
Gambia,2018,Political_Empowerment_subindex,Rank,106
Greece,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.684
Greece,2018,Economic_Participation_and_Opportunity_Subindex,Rank,64
Greece,2018,Educational_Attainment_Subindex,Index,0.992
Greece,2018,Educational_Attainment_Subindex,Rank,73
Greece,2018,Health_and_Survival_Subindex,Index,0.971
Greece,2018,Health_and_Survival_Subindex,Rank,99
Greece,2018,Political_Empowerment_subindex,Index,0.138
Greece,2018,Political_Empowerment_subindex,Rank,88
Guatemala,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.623
Guatemala,2018,Economic_Participation_and_Opportunity_Subindex,Rank,100
Guatemala,2018,Educational_Attainment_Subindex,Index,0.968
Guatemala,2018,Educational_Attainment_Subindex,Rank,104
Guatemala,2018,Health_and_Survival_Subindex,Index,0.98
Guatemala,2018,Health_and_Survival_Subindex,Rank,1
Guatemala,2018,Political_Empowerment_subindex,Index,0.102
Guatemala,2018,Political_Empowerment_subindex,Rank,111
Honduras,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.673
Honduras,2018,Economic_Participation_and_Opportunity_Subindex,Rank,75
Honduras,2018,Educational_Attainment_Subindex,Index,1
Honduras,2018,Educational_Attainment_Subindex,Rank,31
Honduras,2018,Health_and_Survival_Subindex,Index,0.977
Honduras,2018,Health_and_Survival_Subindex,Rank,62
Honduras,2018,Political_Empowerment_subindex,Index,0.176
Honduras,2018,Political_Empowerment_subindex,Rank,73
Croatia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.681
Croatia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,67
Croatia,2018,Educational_Attainment_Subindex,Index,0.998
Croatia,2018,Educational_Attainment_Subindex,Rank,44
Croatia,2018,Health_and_Survival_Subindex,Index,0.98
Croatia,2018,Health_and_Survival_Subindex,Rank,1
Croatia,2018,Political_Empowerment_subindex,Index,0.191
Croatia,2018,Political_Empowerment_subindex,Rank,62
Hungary,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.68
Hungary,2018,Economic_Participation_and_Opportunity_Subindex,Rank,68
Hungary,2018,Educational_Attainment_Subindex,Index,0.994
Hungary,2018,Educational_Attainment_Subindex,Rank,66
Hungary,2018,Health_and_Survival_Subindex,Index,0.979
Hungary,2018,Health_and_Survival_Subindex,Rank,42
Hungary,2018,Political_Empowerment_subindex,Index,0.045
Hungary,2018,Political_Empowerment_subindex,Rank,142
Indonesia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.629
Indonesia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,96
Indonesia,2018,Educational_Attainment_Subindex,Index,0.967
Indonesia,2018,Educational_Attainment_Subindex,Rank,107
Indonesia,2018,Health_and_Survival_Subindex,Index,0.974
Indonesia,2018,Health_and_Survival_Subindex,Rank,79
Indonesia,2018,Political_Empowerment_subindex,Index,0.193
Indonesia,2018,Political_Empowerment_subindex,Rank,60
India,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.385
India,2018,Economic_Participation_and_Opportunity_Subindex,Rank,142
India,2018,Educational_Attainment_Subindex,Index,0.953
India,2018,Educational_Attainment_Subindex,Rank,114
India,2018,Health_and_Survival_Subindex,Index,0.94
India,2018,Health_and_Survival_Subindex,Rank,147
India,2018,Political_Empowerment_subindex,Index,0.382
India,2018,Political_Empowerment_subindex,Rank,19
Ireland,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.725
Ireland,2018,Economic_Participation_and_Opportunity_Subindex,Rank,43
Ireland,2018,Educational_Attainment_Subindex,Index,0.996
Ireland,2018,Educational_Attainment_Subindex,Rank,57
Ireland,2018,Health_and_Survival_Subindex,Index,0.97
Ireland,2018,Health_and_Survival_Subindex,Rank,111
Ireland,2018,Political_Empowerment_subindex,Index,0.493
Ireland,2018,Political_Empowerment_subindex,Rank,8
Iran,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.376
Iran,2018,Economic_Participation_and_Opportunity_Subindex,Rank,143
Iran,2018,Educational_Attainment_Subindex,Index,0.969
Iran,2018,Educational_Attainment_Subindex,Rank,103
Iran,2018,Health_and_Survival_Subindex,Index,0.966
Iran,2018,Health_and_Survival_Subindex,Rank,127
Iran,2018,Political_Empowerment_subindex,Index,0.046
Iran,2018,Political_Empowerment_subindex,Rank,141
Iraq,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.264
Iraq,2018,Economic_Participation_and_Opportunity_Subindex,Rank,149
Iraq,2018,Educational_Attainment_Subindex,Index,0.829
Iraq,2018,Educational_Attainment_Subindex,Rank,136
Iraq,2018,Health_and_Survival_Subindex,Index,0.975
Iraq,2018,Health_and_Survival_Subindex,Rank,76
Iraq,2018,Political_Empowerment_subindex,Index,0.135
Iraq,2018,Political_Empowerment_subindex,Rank,90
Iceland,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.793
Iceland,2018,Economic_Participation_and_Opportunity_Subindex,Rank,16
Iceland,2018,Educational_Attainment_Subindex,Index,0.999
Iceland,2018,Educational_Attainment_Subindex,Rank,39
Iceland,2018,Health_and_Survival_Subindex,Index,0.968
Iceland,2018,Health_and_Survival_Subindex,Rank,121
Iceland,2018,Political_Empowerment_subindex,Index,0.674
Iceland,2018,Political_Empowerment_subindex,Rank,1
Israel,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.684
Israel,2018,Economic_Participation_and_Opportunity_Subindex,Rank,66
Israel,2018,Educational_Attainment_Subindex,Index,1
Israel,2018,Educational_Attainment_Subindex,Rank,1
Israel,2018,Health_and_Survival_Subindex,Index,0.971
Israel,2018,Health_and_Survival_Subindex,Rank,97
Israel,2018,Political_Empowerment_subindex,Index,0.232
Israel,2018,Political_Empowerment_subindex,Rank,48
Italy,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.592
Italy,2018,Economic_Participation_and_Opportunity_Subindex,Rank,118
Italy,2018,Educational_Attainment_Subindex,Index,0.995
Italy,2018,Educational_Attainment_Subindex,Rank,61
Italy,2018,Health_and_Survival_Subindex,Index,0.969
Italy,2018,Health_and_Survival_Subindex,Rank,116
Italy,2018,Political_Empowerment_subindex,Index,0.267
Italy,2018,Political_Empowerment_subindex,Rank,38
Jamaica,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.747
Jamaica,2018,Economic_Participation_and_Opportunity_Subindex,Rank,29
Jamaica,2018,Educational_Attainment_Subindex,Index,1
Jamaica,2018,Educational_Attainment_Subindex,Rank,1
Jamaica,2018,Health_and_Survival_Subindex,Index,0.976
Jamaica,2018,Health_and_Survival_Subindex,Rank,68
Jamaica,2018,Political_Empowerment_subindex,Index,0.171
Jamaica,2018,Political_Empowerment_subindex,Rank,75
Jordan,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.375
Jordan,2018,Economic_Participation_and_Opportunity_Subindex,Rank,144
Jordan,2018,Educational_Attainment_Subindex,Index,0.998
Jordan,2018,Educational_Attainment_Subindex,Rank,45
Jordan,2018,Health_and_Survival_Subindex,Index,0.971
Jordan,2018,Health_and_Survival_Subindex,Rank,102
Jordan,2018,Political_Empowerment_subindex,Index,0.075
Jordan,2018,Political_Empowerment_subindex,Rank,129
Japan,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.595
Japan,2018,Economic_Participation_and_Opportunity_Subindex,Rank,117
Japan,2018,Educational_Attainment_Subindex,Index,0.994
Japan,2018,Educational_Attainment_Subindex,Rank,65
Japan,2018,Health_and_Survival_Subindex,Index,0.979
Japan,2018,Health_and_Survival_Subindex,Rank,41
Japan,2018,Political_Empowerment_subindex,Index,0.081
Japan,2018,Political_Empowerment_subindex,Rank,125
Kazakhstan,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.741
Kazakhstan,2018,Economic_Participation_and_Opportunity_Subindex,Rank,32
Kazakhstan,2018,Educational_Attainment_Subindex,Index,1
Kazakhstan,2018,Educational_Attainment_Subindex,Rank,30
Kazakhstan,2018,Health_and_Survival_Subindex,Index,0.979
Kazakhstan,2018,Health_and_Survival_Subindex,Rank,42
Kazakhstan,2018,Political_Empowerment_subindex,Index,0.13
Kazakhstan,2018,Political_Empowerment_subindex,Rank,94
Kenya,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.734
Kenya,2018,Economic_Participation_and_Opportunity_Subindex,Rank,37
Kenya,2018,Educational_Attainment_Subindex,Index,0.929
Kenya,2018,Educational_Attainment_Subindex,Rank,122
Kenya,2018,Health_and_Survival_Subindex,Index,0.98
Kenya,2018,Health_and_Survival_Subindex,Rank,1
Kenya,2018,Political_Empowerment_subindex,Index,0.159
Kenya,2018,Political_Empowerment_subindex,Rank,82
Kyrgyz Republic,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.662
Kyrgyz Republic,2018,Economic_Participation_and_Opportunity_Subindex,Rank,78
Kyrgyz Republic,2018,Educational_Attainment_Subindex,Index,0.991
Kyrgyz Republic,2018,Educational_Attainment_Subindex,Rank,79
Kyrgyz Republic,2018,Health_and_Survival_Subindex,Index,0.98
Kyrgyz Republic,2018,Health_and_Survival_Subindex,Rank,1
Kyrgyz Republic,2018,Political_Empowerment_subindex,Index,0.13
Kyrgyz Republic,2018,Political_Empowerment_subindex,Rank,93
Cambodia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.719
Cambodia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,45
Cambodia,2018,Educational_Attainment_Subindex,Index,0.938
Cambodia,2018,Educational_Attainment_Subindex,Rank,119
Cambodia,2018,Health_and_Survival_Subindex,Index,0.975
Cambodia,2018,Health_and_Survival_Subindex,Rank,75
Cambodia,2018,Political_Empowerment_subindex,Index,0.102
Cambodia,2018,Political_Empowerment_subindex,Rank,108
Korea,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.549
Korea,2018,Economic_Participation_and_Opportunity_Subindex,Rank,124
Korea,2018,Educational_Attainment_Subindex,Index,0.973
Korea,2018,Educational_Attainment_Subindex,Rank,100
Korea,2018,Health_and_Survival_Subindex,Index,0.973
Korea,2018,Health_and_Survival_Subindex,Rank,87
Korea,2018,Political_Empowerment_subindex,Index,0.134
Korea,2018,Political_Empowerment_subindex,Rank,92
Kuwait,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.541
Kuwait,2018,Economic_Participation_and_Opportunity_Subindex,Rank,127
Kuwait,2018,Educational_Attainment_Subindex,Index,0.992
Kuwait,2018,Educational_Attainment_Subindex,Rank,74
Kuwait,2018,Health_and_Survival_Subindex,Index,0.961
Kuwait,2018,Health_and_Survival_Subindex,Rank,140
Kuwait,2018,Political_Empowerment_subindex,Index,0.027
Kuwait,2018,Political_Empowerment_subindex,Rank,146
Lao PDR,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.915
Lao PDR,2018,Economic_Participation_and_Opportunity_Subindex,Rank,1
Lao PDR,2018,Educational_Attainment_Subindex,Index,0.968
Lao PDR,2018,Educational_Attainment_Subindex,Rank,105
Lao PDR,2018,Health_and_Survival_Subindex,Index,0.971
Lao PDR,2018,Health_and_Survival_Subindex,Rank,98
Lao PDR,2018,Political_Empowerment_subindex,Index,0.137
Lao PDR,2018,Political_Empowerment_subindex,Rank,89
Lebanon,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.432
Lebanon,2018,Economic_Participation_and_Opportunity_Subindex,Rank,136
Lebanon,2018,Educational_Attainment_Subindex,Index,0.959
Lebanon,2018,Educational_Attainment_Subindex,Rank,110
Lebanon,2018,Health_and_Survival_Subindex,Index,0.967
Lebanon,2018,Health_and_Survival_Subindex,Rank,122
Lebanon,2018,Political_Empowerment_subindex,Index,0.024
Lebanon,2018,Political_Empowerment_subindex,Rank,147
Liberia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.729
Liberia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,41
Liberia,2018,Educational_Attainment_Subindex,Index,0.792
Liberia,2018,Educational_Attainment_Subindex,Rank,141
Liberia,2018,Health_and_Survival_Subindex,Index,0.968
Liberia,2018,Health_and_Survival_Subindex,Rank,118
Liberia,2018,Political_Empowerment_subindex,Index,0.236
Liberia,2018,Political_Empowerment_subindex,Rank,47
Sri Lanka,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.549
Sri Lanka,2018,Economic_Participation_and_Opportunity_Subindex,Rank,125
Sri Lanka,2018,Educational_Attainment_Subindex,Index,0.988
Sri Lanka,2018,Educational_Attainment_Subindex,Rank,90
Sri Lanka,2018,Health_and_Survival_Subindex,Index,0.98
Sri Lanka,2018,Health_and_Survival_Subindex,Rank,1
Sri Lanka,2018,Political_Empowerment_subindex,Index,0.188
Sri Lanka,2018,Political_Empowerment_subindex,Rank,65
Lesotho,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.65
Lesotho,2018,Economic_Participation_and_Opportunity_Subindex,Rank,88
Lesotho,2018,Educational_Attainment_Subindex,Index,1
Lesotho,2018,Educational_Attainment_Subindex,Rank,1
Lesotho,2018,Health_and_Survival_Subindex,Index,0.98
Lesotho,2018,Health_and_Survival_Subindex,Rank,1
Lesotho,2018,Political_Empowerment_subindex,Index,0.143
Lesotho,2018,Political_Empowerment_subindex,Rank,86
Lithuania,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.765
Lithuania,2018,Economic_Participation_and_Opportunity_Subindex,Rank,21
Lithuania,2018,Educational_Attainment_Subindex,Index,0.997
Lithuania,2018,Educational_Attainment_Subindex,Rank,53
Lithuania,2018,Health_and_Survival_Subindex,Index,0.98
Lithuania,2018,Health_and_Survival_Subindex,Rank,1
Lithuania,2018,Political_Empowerment_subindex,Index,0.254
Lithuania,2018,Political_Empowerment_subindex,Rank,41
Luxembourg,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.693
Luxembourg,2018,Economic_Participation_and_Opportunity_Subindex,Rank,60
Luxembourg,2018,Educational_Attainment_Subindex,Index,1
Luxembourg,2018,Educational_Attainment_Subindex,Rank,1
Luxembourg,2018,Health_and_Survival_Subindex,Index,0.972
Luxembourg,2018,Health_and_Survival_Subindex,Rank,91
Luxembourg,2018,Political_Empowerment_subindex,Index,0.184
Luxembourg,2018,Political_Empowerment_subindex,Rank,67
Latvia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.807
Latvia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,10
Latvia,2018,Educational_Attainment_Subindex,Index,1
Latvia,2018,Educational_Attainment_Subindex,Rank,1
Latvia,2018,Health_and_Survival_Subindex,Index,0.98
Latvia,2018,Health_and_Survival_Subindex,Rank,1
Latvia,2018,Political_Empowerment_subindex,Index,0.246
Latvia,2018,Political_Empowerment_subindex,Rank,42
Morocco,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.404
Morocco,2018,Economic_Participation_and_Opportunity_Subindex,Rank,141
Morocco,2018,Educational_Attainment_Subindex,Index,0.942
Morocco,2018,Educational_Attainment_Subindex,Rank,117
Morocco,2018,Health_and_Survival_Subindex,Index,0.963
Morocco,2018,Health_and_Survival_Subindex,Rank,135
Morocco,2018,Political_Empowerment_subindex,Index,0.117
Morocco,2018,Political_Empowerment_subindex,Rank,102
Moldova,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.785
Moldova,2018,Economic_Participation_and_Opportunity_Subindex,Rank,18
Moldova,2018,Educational_Attainment_Subindex,Index,0.993
Moldova,2018,Educational_Attainment_Subindex,Rank,69
Moldova,2018,Health_and_Survival_Subindex,Index,0.98
Moldova,2018,Health_and_Survival_Subindex,Rank,1
Moldova,2018,Political_Empowerment_subindex,Index,0.176
Moldova,2018,Political_Empowerment_subindex,Rank,72
Madagascar,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.714
Madagascar,2018,Economic_Participation_and_Opportunity_Subindex,Rank,48
Madagascar,2018,Educational_Attainment_Subindex,Index,0.95
Madagascar,2018,Educational_Attainment_Subindex,Rank,115
Madagascar,2018,Health_and_Survival_Subindex,Index,0.974
Madagascar,2018,Health_and_Survival_Subindex,Rank,82
Madagascar,2018,Political_Empowerment_subindex,Index,0.127
Madagascar,2018,Political_Empowerment_subindex,Rank,96
Maldives,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.622
Maldives,2018,Economic_Participation_and_Opportunity_Subindex,Rank,101
Maldives,2018,Educational_Attainment_Subindex,Index,1
Maldives,2018,Educational_Attainment_Subindex,Rank,27
Maldives,2018,Health_and_Survival_Subindex,Index,0.953
Maldives,2018,Health_and_Survival_Subindex,Rank,144
Maldives,2018,Political_Empowerment_subindex,Index,0.072
Maldives,2018,Political_Empowerment_subindex,Rank,132
Mexico,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.574
Mexico,2018,Economic_Participation_and_Opportunity_Subindex,Rank,122
Mexico,2018,Educational_Attainment_Subindex,Index,0.996
Mexico,2018,Educational_Attainment_Subindex,Rank,58
Mexico,2018,Health_and_Survival_Subindex,Index,0.979
Mexico,2018,Health_and_Survival_Subindex,Rank,50
Mexico,2018,Political_Empowerment_subindex,Index,0.335
Mexico,2018,Political_Empowerment_subindex,Rank,27
Macedonia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.62
Macedonia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,103
Macedonia,2018,Educational_Attainment_Subindex,Index,0.993
Macedonia,2018,Educational_Attainment_Subindex,Rank,68
Macedonia,2018,Health_and_Survival_Subindex,Index,0.976
Macedonia,2018,Health_and_Survival_Subindex,Rank,73
Macedonia,2018,Political_Empowerment_subindex,Index,0.241
Macedonia,2018,Political_Empowerment_subindex,Rank,45
Mali,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.507
Mali,2018,Economic_Participation_and_Opportunity_Subindex,Rank,130
Mali,2018,Educational_Attainment_Subindex,Index,0.739
Mali,2018,Educational_Attainment_Subindex,Rank,144
Mali,2018,Health_and_Survival_Subindex,Index,0.965
Mali,2018,Health_and_Survival_Subindex,Rank,129
Mali,2018,Political_Empowerment_subindex,Index,0.118
Mali,2018,Political_Empowerment_subindex,Rank,101
Malta,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.614
Malta,2018,Economic_Participation_and_Opportunity_Subindex,Rank,106
Malta,2018,Educational_Attainment_Subindex,Index,1
Malta,2018,Educational_Attainment_Subindex,Rank,1
Malta,2018,Health_and_Survival_Subindex,Index,0.969
